Email Text;Email Type
Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):);Safe Email
No problem with the renewal. I.ll do it right away but i dont know his details.;Safe Email
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.;Safe Email
Haven't left yet so probably gonna be here til dinner;Safe Email
"Like  &lt;#&gt; , same question";Safe Email
MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY;Safe Email
Sir, I need Velusamy sir's date of birth and company bank facilities details.;Safe Email
K k:) sms chat with me.;Safe Email
I will come with karnan car. Please wait till 6pm will directly goto doctor.;Safe Email
No but the bluray player can;Safe Email
Ok... Then r we meeting later?;Safe Email
Lol no. I just need to cash in my nitros. Hurry come on before I crash out!;Safe Email
Just send a text. We'll skype later.;Safe Email
Ok leave no need to ask;Safe Email
Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p;Phishing Email
Ü still got lessons?  Ü in sch?;Safe Email
Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.;Safe Email
Oh did you charge camera;Safe Email
I‘ve got some salt, you can rub it in my open wounds if you like!;Safe Email
Now i'm going for lunch.;Safe Email
I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.;Safe Email
Oh k. . I will come tomorrow;Safe Email
Aight, text me tonight and we'll see what's up;Safe Email
U 2.;Safe Email
Water logging in desert. Geoenvironmental implications.;Safe Email
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.;Safe Email
Company is very good.environment is terrific and food is really nice:);Safe Email
Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u;Safe Email
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!;Phishing Email
Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please;Safe Email
Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*;Safe Email
K sure am in my relatives home. Sms me de. Pls:-);Safe Email
I sent them. Do you like?;Safe Email
Fuuuuck I need to stop sleepin, sup;Safe Email
I'm in town now so i'll jus take mrt down later.;Safe Email
I just cooked a rather nice salmon a la you;Safe Email
I uploaded mine to Facebook;Safe Email
WHAT TIME U WRKIN?;Safe Email
Okie;Safe Email
ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+;Phishing Email
Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP;Phishing Email
Sorry, I'll call later;Safe Email
Oh oh... Den muz change plan liao... Go back have to yan jiu again...;Safe Email
It's wylie, you in tampa or sarasota?;Safe Email
Ok... Take ur time n enjoy ur dinner...;Safe Email
Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.;Safe Email
Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic;Phishing Email
I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..;Safe Email
She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.;Safe Email
Ugh my leg hurts. Musta overdid it on mon.;Safe Email
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk;Phishing Email
YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins;Phishing Email
WOT STUDENT DISCOUNT CAN U GET ON BOOKS?;Safe Email
Me fine..absolutly fine;Safe Email
How come she can get it? Should b quite diff to guess rite...;Safe Email
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt;Phishing Email
"I will reach ur home in  &lt;#&gt;  minutes";Safe Email
Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !;Safe Email
Hi.what you think about match?;Safe Email
I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop;Safe Email
Dai i downloaded but there is only exe file which i can only run that exe after installing.;Safe Email
It is only yesterday true true.;Safe Email
K.k.how is your business now?;Safe Email
3 pa but not selected.;Safe Email
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468;Phishing Email
I keep ten rs in my shelf:) buy two egg.;Safe Email
I am late. I will be there at;Safe Email
Well thats nice. Too bad i cant eat it;Safe Email
I accidentally brought em home in the box;Safe Email
Pls she needs to dat slowly or she will vomit more.;Safe Email
I have to take exam with in march 3;Safe Email
Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-);Safe Email
5 nights...We nt staying at port step liao...Too ex;Safe Email
If I die I want u to have all my stuffs.;Safe Email
OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX;Safe Email
Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!;Safe Email
Prabha..i'm soryda..realy..frm heart i'm sory;Safe Email
I re-met alex nichols from middle school and it turns out he's dealing!;Safe Email
PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04;Phishing Email
It means u could not keep ur words.;Safe Email
Nope, I'm still in the market;Safe Email
I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day;Safe Email
YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.;Phishing Email
Hey what how about your project. Started aha da.;Safe Email
Ok cool. See ya then.;Safe Email
Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?;Safe Email
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..;Safe Email
Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch;Phishing Email
Yeah I can still give you a ride;Safe Email
Jay wants to work out first, how's 4 sound?;Safe Email
Gud gud..k, chikku tke care.. sleep well gud nyt;Safe Email
Its a part of checking IQ;Safe Email
Hmm thinking lor...;Safe Email
Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*;Safe Email
thanks for the temales it was wonderful. Thank. Have a great week.;Safe Email
Thank you princess! I want to see your nice juicy booty...;Safe Email
Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.;Safe Email
Gud ni8 dear..slp well..take care..swt dreams..Muah..;Safe Email
U come n search tat vid..not finishd..;Safe Email
K I'm leaving soon, be there a little after 9;Safe Email
Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+;Phishing Email
Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!;Safe Email
You do your studies alone without anyones help. If you cant no need to study.;Safe Email
Please tell me not all of my car keys are in your purse;Safe Email
I didnt get anything da;Safe Email
Ok... Sweet dreams...;Safe Email
Well she's in for a big surprise!;Safe Email
"As usual..iam fine, happy &amp; doing well..:)";Safe Email
1 in cbe. 2 in chennai.;Safe Email
Can help u swoop by picking u up from wherever ur other birds r meeting if u want.;Safe Email
"If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .";Safe Email
I absolutely LOVE South Park! I only recently started watching the office.;Safe Email
Did you see that film:);Safe Email
Pls speak with me. I wont ask anything other then you friendship.;Safe Email
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@";Safe Email
Gud ni8.swt drms.take care;Safe Email
HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN;Safe Email
Anything lar then ü not going home 4 dinner?;Safe Email
"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx";Safe Email
If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy;Phishing Email
Did u fix the teeth?if not do it asap.ok take care.;Safe Email
So u wan 2 come for our dinner tonight a not?;Safe Email
Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!;Safe Email
Its too late:)but its k.wish you the same.;Safe Email
Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.;Safe Email
Oh yeah clearly it's my fault;Safe Email
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?;Safe Email
"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...";Safe Email
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm;Phishing Email
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".";Safe Email
"Vikky, come around  &lt;TIME&gt; ..";Safe Email
And how you will do that, princess? :);Safe Email
I have gone into get info bt dont know what to do;Safe Email
Yeah, probably here for a while;Safe Email
Sent me ur email id soon;Safe Email
URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18;Phishing Email
I'm still pretty weak today .. Bad day ?;Safe Email
Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...;Safe Email
An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-);Safe Email
Hey! Congrats 2u2. id luv 2 but ive had 2 go home!;Safe Email
Dear where you. Call me;Safe Email
Xy trying smth now. U eat already? We havent...;Safe Email
Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+;Phishing Email
